Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic_x,MaxInheritanceTree,MaxNesting_x,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic_x,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumCyclomatic_y,MaxCyclomatic_y,AvgLineCode,SumLineCode,MaxLineCode,MaxNesting_y,SumDeclMethod,Bogue
File,JoinUtil.java,19.0,1.0,14.0,4.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.0,18.0,0.0,0.0,0.0,16.0,2.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,0.0,436.0,47.0,303.0,126.0,176.0,91.0,0.0,0.0,0.0,170.0,225.0,111.0,0.0,146.0,0.0,6.0,0.0,4.0,0.0,0.0,"0,30",51.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JoinUtil,3.1875,51.0,6.0,15.352941176470587,261.0,41.0,4.0,2.0,1
File,JsonBuilder.java,8.0,0.0,5.0,3.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,15.0,0.0,0.0,0.0,15.0,9.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,194.0,21.0,103.0,42.0,47.0,72.0,0.0,0.0,0.0,48.0,69.0,34.0,0.0,40.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,70",20.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JsonBuilder,1.3333333333333333,20.0,4.0,5.133333333333334,77.0,12.0,2.0,0.0,0
File,JsonFileDump.java,48.0,2.0,46.0,1.0,8.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,398.0,25.0,350.0,82.0,252.0,25.0,0.0,0.0,0.0,235.0,303.0,88.0,0.0,240.0,0.0,24.0,0.0,5.0,0.0,0.0,"0,07",59.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JsonFileDump,8.428571428571429,59.0,24.0,45.85714285714285,321.0,159.0,5.0,0.0,1
File,JsonMetaDataFormatter.java,19.0,1.0,17.0,2.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,398.0,33.0,311.0,105.0,176.0,54.0,0.0,0.0,0.0,128.0,195.0,82.0,0.0,133.0,0.0,15.0,0.0,5.0,0.0,0.0,"0,17",60.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JsonMetaDataFormatter,3.5294117647058822,60.0,15.0,16.647058823529413,283.0,70.0,5.0,0.0,0
File,JsonParser.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,4.0,6.0,5.0,0.0,21.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,50",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JsonParser,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
File,JsonParserFactory.java,7.0,0.0,4.0,3.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,5.0,13.0,6.0,3.0,22.0,0.0,0.0,0.0,5.0,9.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,69",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JsonParserFactory,1.5,3.0,2.0,4.0,8.0,6.0,1.0,0.0,0
File,JsonSerDe.java,38.0,1.0,33.0,4.0,9.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,14.0,0.0,0.0,0.0,14.0,12.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,652.0,39.0,537.0,157.0,357.0,77.0,0.0,0.0,0.0,313.0,372.0,143.0,0.0,267.0,0.0,42.0,0.0,4.0,0.0,0.0,"0,14",119.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JsonSerDe,8.5,119.0,42.0,32.857142857142854,460.0,167.0,4.0,0.0,0
File,JvmPauseMonitor.java,9.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,16.0,0.0,0.0,0.0,16.0,15.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,231.0,29.0,172.0,77.0,91.0,30.0,0.0,0.0,0.0,88.0,122.0,68.0,0.0,66.0,0.0,5.0,0.0,2.0,0.0,0.0,"0,17",29.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JvmPauseMonitor,1.7,17.0,4.0,11.25,135.0,41.0,2.0,6.0,0
File,KerberosSaslHelper.java,9.0,0.0,9.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,111.0,14.0,80.0,40.0,32.0,17.0,0.0,0.0,0.0,36.0,50.0,31.0,0.0,25.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,21",12.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,KerberosSaslHelper,2.0,10.0,4.0,10.666666666666666,64.0,20.0,2.0,2.0,0
File,KeyValueContainer.java,14.0,1.0,13.0,0.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,11.0,11.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,222.0,26.0,172.0,48.0,102.0,30.0,0.0,0.0,0.0,95.0,130.0,48.0,0.0,86.0,0.0,10.0,0.0,5.0,0.0,0.0,"0,17",33.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,KeyValueContainer,3.0,33.0,10.0,12.818181818181818,141.0,49.0,5.0,0.0,0
File,KeyValueInputMerger.java,18.0,1.0,15.0,3.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,181.0,15.0,124.0,57.0,69.0,42.0,0.0,0.0,0.0,69.0,90.0,51.0,0.0,48.0,0.0,7.0,0.0,3.0,0.0,0.0,"0,34",16.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,KeyValueInputMerger,1.8,9.0,3.0,15.5,93.0,50.0,3.0,1.0,0
File,KeyValuesAdapter.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,7.0,6.0,0.0,35.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5,00",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,KeyValuesAdapter,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1
