Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic_x,MaxInheritanceTree,MaxNesting_x,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic_x,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumCyclomatic_y,MaxCyclomatic_y,AvgLineCode,SumLineCode,MaxLineCode,MaxNesting_y,SumDeclMethod,Bogue
File,AcidHouseKeeperService.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,71.0,8.0,42.0,21.0,17.0,21.0,0.0,0.0,0.0,21.0,28.0,17.0,0.0,13.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,50",6.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidHouseKeeperService,1.5,6.0,3.0,7.5,30.0,17.0,2.0,0.0,0
File,AcidInputFormat.java,6.0,0.0,5.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,18.0,18.0,5.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,251.0,16.0,105.0,59.0,26.0,130.0,0.0,0.0,0.0,52.0,74.0,48.0,0.0,27.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,24",15.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidInputFormat,0.0,0.0,0.0,12.285714285714285,86.0,48.0,1.0,16.0,0
File,AcidOpenTxnsCounterService.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,72.0,7.0,44.0,22.0,18.0,21.0,0.0,0.0,0.0,22.0,29.0,18.0,0.0,13.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,48",6.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidOpenTxnsCounterService,1.5,6.0,3.0,7.5,30.0,17.0,2.0,0.0,0
File,AcidOutputFormat.java,6.0,0.0,4.0,3.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0,37.0,37.0,17.0,0.0,0.0,0.0,37.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,0.0,341.0,36.0,170.0,71.0,66.0,136.0,0.0,0.0,0.0,85.0,125.0,68.0,0.0,57.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,80",38.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidOutputFormat,0.0,0.0,0.0,52.0,156.0,152.0,1.0,35.0,0
File,AcidTable.java,6.0,0.0,4.0,2.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,13.0,13.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,129.0,20.0,64.0,26.0,23.0,45.0,0.0,0.0,0.0,29.0,45.0,25.0,0.0,20.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,70",17.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidTable,1.3076923076923077,17.0,3.0,3.9230769230769234,51.0,9.0,1.0,0.0,0
File,AcidTableSerializer.java,34.0,3.0,30.0,1.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,117.0,13.0,80.0,35.0,51.0,24.0,0.0,0.0,0.0,56.0,66.0,35.0,0.0,42.0,0.0,4.0,0.0,3.0,0.0,0.0,"0,30",8.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidTableSerializer,4.0,8.0,4.0,30.0,60.0,31.0,3.0,0.0,0
File,AcidUtils.java,13.0,0.0,9.0,3.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,22.0,74.0,39.0,120.0,0.0,0.0,0.0,122.0,51.0,26.0,0.0,0.0,0.0,125.0,0.0,0.0,7.0,0.0,10.0,0.0,108.0,0.0,1899.0,135.0,1269.0,428.0,753.0,503.0,0.0,0.0,0.0,536.0,818.0,387.0,0.0,547.0,0.0,19.0,0.0,4.0,0.0,0.0,"0,40",271.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidUtils,2.901639344262295,177.0,19.0,15.712328767123287,1147.0,123.0,4.0,52.0,0
File,AcidWriteSetService.java,7.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,69.0,8.0,41.0,21.0,16.0,20.0,0.0,0.0,0.0,21.0,28.0,17.0,0.0,13.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,49",6.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidWriteSetService,1.5,6.0,3.0,7.25,29.0,16.0,2.0,0.0,0
File,Action.java,7.0,0.0,6.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,11.0,12.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,137.0,19.0,100.0,35.0,48.0,18.0,0.0,0.0,0.0,44.0,65.0,30.0,0.0,39.0,0.0,8.0,0.0,2.0,0.0,0.0,"0,18",24.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,Action,2.625,21.0,8.0,9.888888888888891,89.0,37.0,2.0,5.0,0
File,AddCheckConstraintRequest.java,8.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,41.0,0.0,0.0,0.0,39.0,38.0,4.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,2.0,0.0,38.0,0.0,443.0,67.0,351.0,110.0,168.0,28.0,0.0,0.0,0.0,157.0,241.0,102.0,0.0,153.0,0.0,6.0,0.0,4.0,0.0,0.0,"0,08",76.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AddCheckConstraintRequest,1.891891891891892,70.0,6.0,11.813953488372093,508.0,108.0,4.0,25.0,0
File,AddDefaultConstraintRequest.java,8.0,0.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,41.0,0.0,0.0,0.0,39.0,38.0,4.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,2.0,0.0,38.0,0.0,443.0,67.0,351.0,110.0,168.0,28.0,0.0,0.0,0.0,157.0,241.0,102.0,0.0,153.0,0.0,6.0,0.0,4.0,0.0,0.0,"0,08",76.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AddDefaultConstraintRequest,1.891891891891892,70.0,6.0,11.813953488372093,508.0,108.0,4.0,25.0,0
File,AddDependencyToLeaves.java,4.0,0.0,4.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,51.0,9.0,25.0,14.0,5.0,17.0,0.0,0.0,0.0,11.0,17.0,12.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,68",5.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AddDependencyToLeaves,1.25,5.0,2.0,4.0,16.0,6.0,1.0,0.0,0
File,AddDependencyToLeavesTest.java,37.0,5.0,29.0,3.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,13.0,52.0,39.0,19.0,20.0,0.0,0.0,0.0,35.0,37.0,29.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,38",1.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AddDependencyToLeavesTest,1.0,1.0,1.0,29.0,29.0,29.0,0.0,0.0,0
File,AddDynamicPartitions.java,12.0,1.0,11.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,13.0,66.0,0.0,0.0,0.0,64.0,63.0,15.0,0.0,0.0,0.0,66.0,0.0,0.0,1.0,0.0,2.0,0.0,63.0,0.0,959.0,118.0,798.0,175.0,501.0,61.0,0.0,0.0,0.0,387.0,565.0,157.0,0.0,438.0,0.0,20.0,0.0,4.0,0.0,0.0,"0,08",196.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AddDynamicPartitions,2.8507462686567164,191.0,20.0,16.10958904109589,1176.0,236.0,4.0,30.0,0
