Bug_ID,File_Path
HIVE-27658,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveDateSubSqlOperator.java
HIVE-27658,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveFromUnixTimeSqlOperator.java
HIVE-27658,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveToUnixTimestampSqlOperator.java
HIVE-27658,ql/src/java/org/apache/hadoop/hive/ql/optimizer/MapJoinProcessor.java
HIVE-27649,parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java
HIVE-27631,shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java
HIVE-27480,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-27480,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-27439,serde/src/java/org/apache/hadoop/hive/serde2/typeinfo/TypeInfoUtils.java
HIVE-27439,serde/src/test/org/apache/hadoop/hive/serde2/typeinfo/TestTypeInfoUtils.java
HIVE-27357,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionVertex.java
HIVE-27344,ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderImpl.java
HIVE-27324,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-27268,ql/src/java/org/apache/hadoop/hive/ql/Context.java
HIVE-27268,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-27268,ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java
HIVE-27140,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
HIVE-27071,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SamplePruner.java
HIVE-27063,service/src/java/org/apache/hive/service/auth/AuthType.java
HIVE-27063,service/src/test/org/apache/hive/service/auth/TestAuthType.java
HIVE-26911,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java
HIVE-26778,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/parser/ExpressionTree.java
HIVE-26767,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/DatabaseProduct.java
HIVE-26522,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/security/TestTokenStoreDelegationTokenSecretManager.java
HIVE-26396,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFTrunc.java
HIVE-26374,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCrudCompactorOnTez.java
HIVE-26374,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLPlanUtils.java
HIVE-26374,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/CompactionQueryBuilder.java
HIVE-26184,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFMkCollectionEvaluator.java
HIVE-26158,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/utils/MetaStoreUtils.java
HIVE-26158,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java
HIVE-26158,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetastoreDefaultTransformer.java
HIVE-26114,service/src/java/org/apache/hive/service/cli/operation/HiveCommandOperation.java
HIVE-26114,service/src/test/org/apache/hive/service/cli/operation/TestCommandWithSpace.java
HIVE-26036,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
HIVE-26036,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestObjectStore.java
HIVE-26018,ql/src/java/org/apache/hadoop/hive/ql/exec/CommonJoinOperator.java
HIVE-26017,ql/src/java/org/apache/hadoop/hive/ql/plan/ConditionalResolverMergeFiles.java
HIVE-25986,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestLocationQueries.java
HIVE-25986,ql/src/java/org/apache/hadoop/hive/ql/QueryPlan.java
HIVE-25986,ql/src/java/org/apache/hadoop/hive/ql/exec/MoveTask.java
HIVE-25973,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCompactionMetrics.java
HIVE-25973,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-25973,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/metrics/AcidMetricService.java
HIVE-25964,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergStorageHandler.java
HIVE-25964,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/IcebergTableUtil.java
HIVE-25964,iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestHiveIcebergStorageHandlerNoScan.java
HIVE-25957,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-25957,service/src/java/org/apache/hive/service/auth/AuthType.java
HIVE-25957,service/src/java/org/apache/hive/service/cli/thrift/ThriftHttpServlet.java
HIVE-25957,service/src/test/org/apache/hive/service/auth/TestAuthType.java
HIVE-25957,service/src/test/org/apache/hive/service/cli/thrift/ThriftHttpServletTest.java
HIVE-25926,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCompactionMetrics.java
HIVE-25926,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
HIVE-25926,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/metrics/AcidMetricLogger.java
HIVE-25926,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/metrics/AcidMetricService.java
HIVE-25926,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/metrics/CompactionMetricData.java
HIVE-25926,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/metrics/TestCompactionMetricData.java
HIVE-25926,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/metrics/TestMultipleWorkerVersionDetection.java
HIVE-25914,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java
HIVE-25914,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCompactionMetrics.java
HIVE-25912,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/utils/MetaStoreUtils.java
HIVE-25912,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HMSHandler.java
HIVE-25912,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/client/TestTablesCreateDropAlterTruncate.java
HIVE-25912,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/utils/TestMetaStoreServerUtils.java
HIVE-25907,ql/src/java/org/apache/hadoop/hive/ql/parse/QBParseInfo.java
HIVE-25907,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-25803,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-25777,ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java
HIVE-25777,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCleaner.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/cache/TableCacheObjects.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/dataconnector/AbstractDataConnectorProvider.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/dataconnector/DataConnectorProviderFactory.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/dataconnector/IDataConnectorProvider.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/dataconnector/JDBCConnectorProviderFactory.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/dataconnector/jdbc/AbstractJDBCConnectorProvider.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/dataconnector/jdbc/DerbySQLConnectorProvider.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/dataconnector/jdbc/MySQLConnectorProvider.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/dataconnector/jdbc/PostgreSQLConnectorProvider.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/events/DropDataConnectorEvent.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/events/PreCreateDataConnectorEvent.java
HIVE-25774,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/messaging/AddDefaultConstraintMessage.java
HIVE-25774,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/dbinstall/rules/Mariadb.java
HIVE-25774,standalone-metastore/metastore-tools/metastore-benchmarks/src/main/java/org/apache/hadoop/hive/metastore/tools/ACIDBenchmarks.java
HIVE-25774,standalone-metastore/metastore-tools/metastore-benchmarks/src/main/java/org/apache/hadoop/hive/metastore/tools/BenchmarkUtils.java
HIVE-25774,standalone-metastore/metastore-tools/metastore-benchmarks/src/main/java/org/apache/hadoop/hive/metastore/tools/HMSConfig.java
HIVE-25766,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveFilterProjectTransposeRule.java
HIVE-25758,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveCalciteUtil.java
HIVE-25758,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-25758,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveJoinPushTransitivePredicatesRule.java
HIVE-25758,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-25757,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
HIVE-25749,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveJoin.java
HIVE-25749,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/RelFieldTrimmer.java
HIVE-25746,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java
HIVE-25746,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Initiator.java
HIVE-25746,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/MetaStoreCompactorThread.java
HIVE-25746,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/CompactorTest.java
HIVE-25746,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCleaner.java
HIVE-25746,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCompactionMetrics.java
HIVE-25734,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HivePointLookupOptimizerRule.java
HIVE-25734,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/RexNodeConverter.java
HIVE-25734,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/TestHivePointLookupOptimizerRule.java
HIVE-25734,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/translator/TestRexNodeConverter.java
HIVE-25716,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/CompactorTest.java
HIVE-25716,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCompactionMetrics.java
HIVE-25675,itests/util/src/main/java/org/apache/hadoop/hive/ql/externalDB/PostgresExternalDB.java
HIVE-25675,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/dbinstall/rules/Postgres.java
HIVE-25659,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
HIVE-25659,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnUtils.java
HIVE-25659,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/txn/TestTxnUtils.java
HIVE-25646,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java
HIVE-25626,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-25621,ql/src/java/org/apache/hadoop/hive/ql/ddl/table/storage/compact/AlterTableCompactAnalyzer.java
HIVE-25621,ql/src/java/org/apache/hadoop/hive/ql/ddl/table/storage/compact/AlterTableCompactDesc.java
HIVE-25621,ql/src/java/org/apache/hadoop/hive/ql/ddl/table/storage/concatenate/AlterTableConcatenateAnalyzer.java
HIVE-25621,ql/src/java/org/apache/hadoop/hive/ql/ddl/table/storage/concatenate/AlterTableConcatenateDesc.java
HIVE-25582,ql/src/java/org/apache/hadoop/hive/ql/exec/ObjectCache.java
HIVE-25582,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ObjectCache.java
HIVE-25577,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFToUnixTimeStamp.java
HIVE-25577,ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFToUnixTimestamp.java
HIVE-25570,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
